ATD,SOBT,DEPAP,ARRAP,SECTOR_INFO,DepSector,ArrSector,TimeDelay
,2.02E+11,ZYTL,ZSNB,"ZYTLAP,ZSQDAR03,ZSQDAR03,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSSSAR07,ZSSSAR07,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAP,ZSSSAP,ZSNBAP,",46,134,555
2.02E+11,2.02E+11,ZGGG,ZSNB,"ZGGGAP,ZGGGAR05,ZGGGAR01,ZGGGAR38,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR18,ZSSSAR18,ZSSSAR18,ZSSSAR02,ZSSSAR02,ZSNBAP,ZSNBAP,",62,134,435
2.02E+11,2.02E+11,ZPBS,ZPPP,"ZPPPAR06,ZPPPAR06,ZPPPAR06,ZPPPAP,ZPPPAP,",82,78,515
2.02E+11,2.02E+11,ZJSY,ZHCC,"ZJSYAP,ZJSYAR04,ZJSYAR04,ZJSYAR04,ZJSYAR04,ZJSYAR11,ZJSYAR11,ZJSYAR12,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR13,ZGGGAR13,ZGGGAR13,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR16,ZGGGAR16,ZGGGAR16,ZHHHAR01,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAP,",101,22,1115
2.02E+11,2.02E+11,ZSNT,ZBAD,"ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAP,ZSSSAP,ZSNJAP,ZSSSAR06,ZSSSAR06,ZSSSAR06,ZSSSAR06,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",109,16,720
2.02E+11,2.02E+11,ZULS,ZUUU,"ZULSAP,ZULSAP,ZULSAP,ZULSAP,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,ZUUUAR03,ZUUUAR03,ZUUUAR03,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAP,",29,34,915
,2.02E+11,ZSSS,ZHHH,"ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAR04,ZSSSAR34,ZSSSAR34,ZSSSAR34,ZSSSAR34,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR25,ZSOFAR03,ZHHHAR04,ZHHHAP,ZHHHAP,",139,61,440
2.02E+11,2.02E+11,ZSFZ,ZGNN,"ZSFZAP,ZSFZAP,ZSAMAR02,ZSAMAR02,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZGGGAR06,ZGGGAR06,ZGGGAR06,ZGGGAR06,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR05,ZGGGAR24,ZGGGAR24,ZGNNAR10,ZGNNAR12,ZGNNAR12,ZGNNAR11,ZGNNAR03,ZGNNAP,ZGNNAP,ZGNNAP,",131,95,655
2.02E+11,2.02E+11,ZJHK,ZUCK,"ZJHKAP,ZJHKAP,ZGNNAR12,ZGNNAR12,ZGNNAR11,ZGNNAR03,ZGNNAR03,ZGNNAR03,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZGNNAR02,ZUUUAR23,ZUUUAR23,ZUGYAR03,ZUGYAR03,ZUGYAR03,ZUGYAR01,ZUGYAR01,ZUGYAR01,ZUGYAR01,ZUUUAR07,ZUCKAP,ZUCKAP,",101,33,1320
2.02E+11,2.02E+11,ZGOW,ZBAD,"ZGOWAP,ZGOWAP,ZSAMAR01,ZSAMAR05,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,UNKNOWNAR,ZSSSAR35,ZSSSAR12,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",142,16,1105
2.02E+11,2.02E+11,ZSLY,ZGOW,"ZSJNAR03,ZSNJAP,ZSNJAP,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR12,ZSSSAR35,UNKNOWNAR,ZSSSAR09,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSAMAR04,ZSAMAR04,ZSAMAR04,ZSAMAR04,ZSAMAR05,ZSAMAR05,ZSAMAR05,ZSAMAR01,ZGOWAP,ZGOWAP,",138,142,1065
2.02E+11,2.02E+11,ZPJH,ZSPD,"ZPJHAP,ZPPPAR04,ZPPPAR04,ZPPPAR02,ZPPPAR02,ZPPPAR02,ZPPPAR02,ZPPPAR02,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR21,ZUUUAR21,ZGGGAR32,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZSSSAR11,ZSSSAR11,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR21,ZSSSAR21,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR02,ZSSSAR32,ZSSSAR32,ZSSSAP,",80,110,890
2.02E+11,2.02E+11,ZYTX,ZSNT,"ZYTXAP,ZYTXAR03,ZYTLAR07,ZYTLAR07,ZYTLAR02,ZYTLAR02,ZYTLAR02,ZYTLAR01,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSSSAP,ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAP,",148,109,950
2.02E+11,2.02E+11,ZSWA,ZJSY,"ZSOFAP,ZSOFAP,ZSOFAR02,ZSHCAP,ZSOFAR06,ZSCNAR01,ZSCNAR01,ZSCNAR01,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZGGGAR28,ZGGGAR35,ZGGGAR35,ZGGGAR34,ZGGGAR34,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR24,ZGGGAR24,ZJSYAR11,ZJSYAR11,ZJSYAR11,ZJSYAR01,ZJSYAR04,ZJSYAR04,ZJSYAR04,ZJSYAP,ZJSYAP,",129,101,1110
2.02E+11,2.02E+11,ZSQZ,ZBAA,"ZSAMAP,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,UNKNOWNAR,ZSSSAR35,ZSSSAR12,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",132,2,1090
2.02E+11,2.02E+11,ZSWZ,ZYHB,"ZSWZAP,ZSSSAR18,ZSSSAR28,ZSSSAR08,ZSSSAR08,ZSSSAR08,ZSSSAR33,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR07,ZSSSAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZYTLAR01,ZYTLAR02,ZYTLAR02,ZYTLAR02,ZYTLAR07,ZYTLAR07,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTLAR09,ZYHBAR02,ZYHBAR02,ZYHBAR02,ZYHBAR02,ZYHBAR02,ZYHBAPP,ZYHBAPP,",121,144,1115
2.02E+11,2.02E+11,ZGGG,ZSSS,"ZGGGAP,ZGGGAR05,ZGGGAR01,ZGGGAR38,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR18,ZSSSAR18,ZSSSAR18,ZSSSAR02,ZSSSAR02,ZSSSAR32,ZSSSAR32,ZSSSAP,ZSSSAP,",62,139,1170
2.02E+11,2.02E+11,ZSSH,ZLLL,"ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSOFAR05,ZSOFAR05,ZBAAAR28,ZBAAAR28,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR03,ZHCCAR03,ZHCCAR03,ZHCCAR03,ZBAAAR30,ZBAAAR30,ZLXYAR07,ZLXYAR07,ZLXYAR12,ZLXYAR12,ZLXYAR04,ZLXYAR04,ZLXYAR04,ZLXYAR04,ZLLLAR01,ZLLLAR01,ZLLLAR01,ZLLLAP,ZLLLAP,",140,92,895
2.02E+11,2.02E+11,ZSSS,ZWWW,"ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAR04,ZSSSAR34,ZSSSAR34,ZSSSAR34,ZSSSAR34,ZSSSAR23,ZSSSAR23,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZLXYAR07,ZLXYAR07,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLLLAR08,ZLLLAR08,ZLLLAR08,ZLLLAR08,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR07,ZLLLAR07,ZLLLAR07,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZWWWAR07,ZWWWAR07,ZWWWAR07,ZWWWAR07,ZWWWAR04,ZWWWAR04,ZWWWAR04,ZWWWAP,ZWWWAP,ZWWWAP,",139,157,785
2.02E+11,2.02E+11,ZYTL,ZSSS,"ZYTLAP,ZSQDAR03,ZSQDAR03,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSSSAR38,ZSSSAR38,ZSSSAR38,ZSSSAR26,ZSSSAP,ZSSSAP,",46,139,1140
2.02E+11,2.02E+11,ZSNJ,ZJHK,"ZSNJAP,ZSHCAP,ZSSSAR27,ZSSSAR15,ZSSSAR15,ZSSSAR15,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR31,ZSSSAR35,ZSSSAR35,ZSSSAR20,ZSSSAR20,ZSSSAR20,ZGGGAR40,ZGGGAR35,ZGGGAR35,ZGGGAR34,ZGGGAR34,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR29,ZGGGAR24,ZGGGAR24,ZJSYAR11,ZGNNAR10,ZGZJAP,ZJHKAP,ZJHKAP,",136,101,1405
,2.02E+11,ZLIC,ZSYT,"ZLICAP,ZLICAP,ZLICAP,ZLLLAR02,ZLLLAR02,ZLLLAR02,ZLXYAR10,ZLXYAR10,ZLXYAR10,ZLXYAR10,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR10,ZBAAAR10,ZBAAAR10,ZBAAAR10,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR19,ZBAAAR19,ZBAAAR19,ZBAAAR20,ZBAAAR20,ZBAAAR20,ZBAAAR21,ZBAAAR21,ZYTLAR01,ZYTLAR01,ZYTLAR04,ZSQDAR09,ZSYTAP,ZSYTAP,",83,97,635
,2.02E+11,ZSDY,ZSWH,"ZSJNAR05,ZSJNAR05,ZSQDAR09,ZSQDAR09,ZSQDAR09,ZSQDAR09,ZSQDAR09,ZSQDAR09,ZSQDAR01,ZSQDAR01,",19,96,975
2.02E+11,2.02E+11,ZUUU,ZBTJ,"ZUUUAP,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR06,ZLXYAR06,ZLXYAR06,ZBAAAR35,ZBAAAR35,ZBAAAR35,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR12,ZBAAAR12,ZBSJAP,ZBAAAR12,ZBAAAR16,ZBAAAP,ZBAAAP,",34,16,995
2.02E+11,2.02E+11,ZPPP,ZSNB,"ZPPPAP,ZPPPAR02,ZPPPAR02,ZPPPAR02,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR23,ZUUUAR21,ZUUUAR21,ZGGGAR32,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZSSSAR11,ZSSSAR11,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR21,ZSSSAR21,ZSSSAR21,ZSSSAR21,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSHCAP,ZSNBAP,ZSNBAP,",78,134,1165
2.02E+11,2.02E+11,ZUTF,ZBYN,"ZUUUAP,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR01,ZLXYAR01,ZLXYAR01,ZBAAAR35,ZBAAAR35,ZBYNAP,ZBYNAP,ZBYNAP,",34,8,565
2.02E+11,2.02E+11,ZYHB,ZYJS,"ZYHBAPP,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR01,ZYHBAR01,",144,76,620
2.02E+11,2.02E+11,ZWWW,ZWAK,"ZWWWAP,ZWWWAP,ZWWWAR02,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR06,",157,155,1205
2.02E+11,2.02E+11,ZYCC,ZBLF,"ZYCCAPP,ZYTXAR10,ZYTXAR10,ZYTXAR11,ZYTXAR11,ZYTXAR13,ZYTXAR13,ZBAAAR02,ZBAAAR02,ZBAAAR02,ZBAAAR02,ZBAAAR01,ZBAAAR01,ZBAAAR01,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBAAAR07,ZBHHAR02,ZBHHAR02,ZBAAAR35,ZBAAAR35,ZBAAAR35,ZBAAAR33,ZLXYAR11,ZLXYAR11,",144,164,535
,2.02E+11,ZGGG,ZSNJ,"ZGGGAP,ZGGGAR05,ZGGGAR01,ZSAMAR07,ZGGGAR38,ZGGGAR20,ZGGGAR28,ZSSSAR11,ZSSSAR11,ZSSSAR11,ZSSSAR12,ZSSSAR12,ZSSSAR39,ZSCNAR02,ZSOFAR06,ZSOFAR06,ZSOFAR06,ZSOFAR06,ZSOFAR02,ZSOFAR02,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",62,136,555
2.02E+11,2.02E+11,ZWWW,ZWTK,"ZWWWAP,ZWWWAP,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR09,ZWWWAR09,ZWWWAR09,ZWWWAR09,",157,158,505
2.02E+11,2.02E+11,ZUCK,ZGGG,"ZUCKAP,ZUUUAR10,ZUUUAR24,ZUUUAR24,ZUUUAR24,ZUUUAR24,ZUUUAR24,ZUUUAR24,ZUUUAR21,ZUUUAR21,UNKNOWNAR,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR22,ZGGGAR04,UNKNOWNAR,ZGGGAP,",33,62,990
2.02E+11,2.02E+11,ZUUU,ZSHC,"ZUUUAP,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR12,ZGGGAR13,ZGGGAR13,ZGGGAR13,ZGGGAR13,ZGGGAR13,UNKNOWNAR,ZSSSAR11,ZSSSAR11,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR21,ZSSSAR21,ZSOFAR06,ZSOFAR06,ZSHCAP,ZSHCAP,",34,118,420
2.02E+11,2.02E+11,ZSNJ,ZSYT,"ZSNJAP,ZSSSAR14,ZSSSAR06,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR03,ZSQDAR03,ZSQDAP,ZSQDAR09,ZSQDAR09,ZSYTAP,",136,97,535
2.02E+11,2.02E+11,ZLXY,ZYTL,"ZLXYAP,ZLXYAR06,ZLXYAR06,ZLXYAR06,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR10,ZBAAAR10,ZBAAAR10,ZBAAAR10,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR19,ZBAAAR19,ZBAAAR19,ZBAAAR20,ZBAAAR20,ZBAAAR20,ZBAAAR21,ZBAAAR21,ZYTLAR04,ZYTLAR04,ZYTLAR04,ZYTLAP,",165,46,1295
2.02E+11,2.02E+11,ZBHD,ZSPD,"ZBAAAR34,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR23,ZSSSAR23,ZSSSAR34,ZSSSAR34,ZSSSAR34,ZSSSAR26,ZSSSAR26,ZSSSAR26,ZSSSAR26,ZSSSAP,",12,110,580
2.02E+11,2.02E+11,ZPJH,ZULZ,"ZPJHAP,ZPPPAR04,ZPPPAR04,ZPPPAR02,ZPPPAR01,ZPPPAR01,ZPPPAR01,ZUGYAR02,ZUGYAR02,ZUGYAR02,ZUUUAR17,ZUUUAR02,",80,33,870
,2.02E+11,ZGSZ,ZSNJ,"ZGJDAP,ZGJDAP,ZGJDAP,ZGGGAP,ZGGGAP,ZGGGAR05,ZGGGAR01,ZSAMAR07,ZGGGAR38,ZGGGAR20,ZGGGAR28,ZSSSAR11,ZSSSAR11,ZSSSAR11,ZSSSAR12,ZSSSAR12,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR17,ZSSSAR17,ZSOFAR02,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",62,136,265
2.02E+11,2.02E+11,ZGOW,ZSSS,"ZGOWAP,ZGOWAP,ZGOWAP,ZSAMAR01,ZSAMAR02,ZSAMAR02,ZSAMAR02,ZSAMAR02,ZSAMAR03,ZSAMAR03,ZSSSAR29,ZSSSAR18,ZSSSAR18,ZSSSAR18,ZSSSAR02,ZSSSAR02,ZSSSAR32,ZSSSAR32,ZSSSAP,ZSSSAP,",142,139,625
2.02E+11,2.02E+11,ZSWX,ZSAM,"ZSWXAP,ZSWXAP,ZSSSAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSHCAP,ZSSSAR27,ZSSSAR15,ZSSSAR15,ZSSSAR15,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSAMAR03,ZSAMAP,",109,132,850
,2.02E+11,ZUCK,ZSNJ,"ZUCKAP,ZUUUAR19,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR02,ZHHHAR02,ZHHHAR02,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZSOFAR03,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",33,136,1160
2.02E+11,2.02E+11,ZGCZ,ZSNB,"ZGHAAR03,ZGHAAR03,ZGGGAR33,ZGHAAR03,ZGHAAR03,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,UNKNOWNAR,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSSSAR12,ZSCNAR01,ZSCNAR01,ZSOFAR06,ZSOFAR06,ZSOFAR06,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSHCAP,ZSNBAP,ZSNBAP,ZSNBAP,",66,134,665
2.02E+11,2.02E+11,ZSPD,ZYTL,"ZSSSAP,ZSSSAR07,ZSSSAR07,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR03,ZSQDAR03,ZSQDAR03,ZSQDAR03,ZSQDAR09,ZSQDAR09,ZYTLAP,",110,46,725
2.02E+11,2.02E+11,ZUCK,ZULS,"ZUCKAP,ZUUUAR06,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR11,ZUUUAR11,ZUUUAR11,ZUUUAR11,ZUUUAR11,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAR03,ZUUUAR03,ZUUUAR03,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,ZULSAP,",33,29,825
2.02E+11,2.02E+11,ZGCZ,ZBAD,"ZGHAAR03,ZGHAAR03,ZGGGAR33,ZGHAAR03,ZGHAAR03,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR05,ZHHHAR01,ZHHHAR01,ZHHHAR01,ZGGGAR16,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZHCCAR04,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZBAAAR14,ZBAAAR14,ZBAAAR14,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAP,ZBAAAP,",66,16,860
2.02E+11,2.02E+11,ZPPP,ZSNJ,"ZPPPAP,ZPPPAR02,ZPPPAR02,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR21,ZUUUAR21,ZUUUAR21,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR19,ZGGGAR31,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR36,ZGGGAR36,ZGGGAR36,ZHHHAR04,ZSOFAR03,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",78,136,625
2.02E+11,2.02E+11,ZYTX,ZBAA,"ZYTXAP,ZYTXAR03,ZYTXAR01,ZYTXAR07,ZBAAAR04,ZBAAAR04,ZBAAAR04,ZBAAAP,",148,2,550
,2.02E+11,ZYTL,ZSHC,"ZYTLAP,ZSQDAR03,ZSQDAR03,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSSSAR07,ZSSSAR07,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAP,ZSSSAP,ZSSSAP,ZSNBAP,ZSHCAP,ZSHCAP,ZSHCAP,",46,118,130
,2.02E+11,ZGDY,ZGGG,"ZGHAAR04,ZGHAAR04,ZGHAAR01,ZGGGAR19,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGHAAR03,ZGGGAR03,ZGGGAR03,ZGGGAP,ZGGGAP,ZGGGAP,",70,62,1225
2.02E+11,2.02E+11,ZLXN,ZSNJ,"ZLXNAP,ZLLLAR14,ZLLLAR15,ZLLLAR15,ZLLLAR08,ZLLLAR08,ZLLLAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR07,ZLXYAR07,ZBAAAR31,ZBAAAR31,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZSOFAR04,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",92,136,740
